composable_id,repo,file,composable,loc
msusman1__Amadz::MainNavGraph.kt::MainNavGraph,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/MainNavGraph.kt,MainNavGraph,11
msusman1__Amadz::SettingsScreen.kt::SettingsScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/settings/SettingsScreen.kt,SettingsScreen,115
msusman1__Amadz::BlockedNumbersScreen.kt::BlockedNumbersScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/settings/BlockedNumbersScreen.kt,BlockedNumbersScreen,73
msusman1__Amadz::HomeComponents.kt::HeaderItem,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeComponents.kt,HeaderItem,8
msusman1__Amadz::HomeComponents.kt::HeaderItemLargeBold,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeComponents.kt,HeaderItemLargeBold,9
msusman1__Amadz::HomeComponents.kt::EmptyContactItem,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeComponents.kt,EmptyContactItem,6
msusman1__Amadz::HomeComponents.kt::FavouriteItemGroup,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeComponents.kt,FavouriteItemGroup,31
msusman1__Amadz::HomeComponents.kt::FavouriteItem,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeComponents.kt,FavouriteItem,53
msusman1__Amadz::HomeComponents.kt::CallLogItem,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeComponents.kt,CallLogItem,65
msusman1__Amadz::HomeScreen.kt::HomeScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/HomeScreen.kt,HomeScreen,162
msusman1__Amadz::KeyPad.kt::KeyPadPrew,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/KeyPad.kt,KeyPadPrew,20
msusman1__Amadz::KeyPad.kt::KeyPad,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/KeyPad.kt,KeyPad,160
msusman1__Amadz::KeyPad.kt::RowScope,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/KeyPad.kt,RowScope,47
msusman1__Amadz::HomeSearchBar.kt::HomeSearchBar,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/searchbar/HomeSearchBar.kt,HomeSearchBar,134
msusman1__Amadz::HomeSearchBar.kt::SearchResults,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/searchbar/HomeSearchBar.kt,SearchResults,38
msusman1__Amadz::HomeSearchBar.kt::NewContactHeader,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/searchbar/HomeSearchBar.kt,NewContactHeader,20
msusman1__Amadz::ContactsScreen.kt::ContactsScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/contacts/ContactsScreen.kt,ContactsScreen,13
msusman1__Amadz::ContactsScreen.kt::ContactsScreenInternal,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/contacts/ContactsScreen.kt,ContactsScreenInternal,35
msusman1__Amadz::CountryListScreen.kt::CountryListStickyHeaderScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/calllogs/CountryListScreen.kt,CountryListStickyHeaderScreen,165
msusman1__Amadz::CallLogsScreen.kt::CallLogsScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/calllogs/CallLogsScreen.kt,CallLogsScreen,30
msusman1__Amadz::CallLogsScreen.kt::CallLogsScreenInternal,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/calllogs/CallLogsScreen.kt,CallLogsScreenInternal,45
msusman1__Amadz::FavouritesScreen.kt::FavouritesScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/favourite/FavouritesScreen.kt,FavouritesScreen,16
msusman1__Amadz::FavouritesScreen.kt::FavouritesScreenInternal,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/home/favourite/FavouritesScreen.kt,FavouritesScreenInternal,55
msusman1__Amadz::CallLogHistoryScreen.kt::CallLogHistoryScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/callLogHistory/CallLogHistoryScreen.kt,CallLogHistoryScreen,22
msusman1__Amadz::CallLogHistoryScreen.kt::CallLogHistoryScreenInternal,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/callLogHistory/CallLogHistoryScreen.kt,CallLogHistoryScreenInternal,130
msusman1__Amadz::CallLogHistoryScreen.kt::CallLogHistoryItem,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/callLogHistory/CallLogHistoryScreen.kt,CallLogHistoryItem,26
msusman1__Amadz::CallScreen.kt::CallScreenPrev,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/ongoingCall/CallScreen.kt,CallScreenPrev,20
msusman1__Amadz::CallScreen.kt::CallScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/ongoingCall/CallScreen.kt,CallScreen,89
msusman1__Amadz::CallScreen.kt::CallHeader,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/ongoingCall/CallScreen.kt,CallHeader,48
msusman1__Amadz::CallScreen.kt::KeyPad,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/ongoingCall/CallScreen.kt,KeyPad,29
msusman1__Amadz::CallScreen.kt::CallActionButtons,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/ongoingCall/CallScreen.kt,CallActionButtons,49
msusman1__Amadz::ContactAvatar.kt::ContactAvatarPreview,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/ContactAvatar.kt,ContactAvatarPreview,5
msusman1__Amadz::ContactAvatar.kt::ContactAvatar,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/ContactAvatar.kt,ContactAvatar,55
msusman1__Amadz::Common.kt::FullScreenLoader,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/Common.kt,FullScreenLoader,9
msusman1__Amadz::Common.kt::FullScreenError,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/Common.kt,FullScreenError,18
msusman1__Amadz::Common.kt::InlineLoader,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/Common.kt,InlineLoader,11
msusman1__Amadz::Common.kt::InlineError,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/Common.kt,InlineError,18
msusman1__Amadz::DialFab.kt::DialFab,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/DialFab.kt,DialFab,15
msusman1__Amadz::ContactItem.kt::ContactItem,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/ContactItem.kt,ContactItem,27
msusman1__Amadz::SimSelectionDialog.kt::SimSelectionDialog,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/SimSelectionDialog.kt,SimSelectionDialog,72
msusman1__Amadz::SimSelectionDialog.kt::SimSelectionDialogPreview,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/SimSelectionDialog.kt,SimSelectionDialogPreview,13
msusman1__Amadz::SimErrorDialog.kt::SimErrorDialog,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/SimErrorDialog.kt,SimErrorDialog,15
msusman1__Amadz::AnimatedBottomBar.kt::AnimatedBottomBar,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/AnimatedBottomBar.kt,AnimatedBottomBar,33
msusman1__Amadz::ToggleFab.kt::ToggleFab,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/components/ToggleFab.kt,ToggleFab,27
msusman1__Amadz::Theme.kt::AmadzTheme,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/theme/Theme.kt,AmadzTheme,40
msusman1__Amadz::OnboardingScreen.kt::OnboardingScreenPreview,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/onboarding/OnboardingScreen.kt,OnboardingScreenPreview,4
msusman1__Amadz::OnboardingScreen.kt::OnboardingScreen,msusman1__Amadz,msusman1__Amadz/app/src/main/java/com/talsk/amadz/ui/onboarding/OnboardingScreen.kt,OnboardingScreen,33
SecureCamera__SecureCameraAndroid::KeepScreenOnEffect.kt::KeepScreenOnEffect,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/KeepScreenOnEffect.kt,KeepScreenOnEffect,9
SecureCamera__SecureCameraAndroid::App.kt::App,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/App.kt,App,34
SecureCamera__SecureCameraAndroid::App.kt::VerifySessionOnResume,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/App.kt,VerifySessionOnResume,19
SecureCamera__SecureCameraAndroid::RequestLocationPermission.kt::RequestLocationPermission,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/RequestLocationPermission.kt,RequestLocationPermission,37
SecureCamera__SecureCameraAndroid::ConfirmDeletePhotoDialog.kt::ConfirmDeletePhotoDialog,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/ConfirmDeletePhotoDialog.kt,ConfirmDeletePhotoDialog,42
SecureCamera__SecureCameraAndroid::NotificationPermissionRationale.kt::NotificationPermissionRationale,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/ui/NotificationPermissionRationale.kt,NotificationPermissionRationale,57
SecureCamera__SecureCameraAndroid::UiEventHandler.kt::HandleUiEvents,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/ui/UiEventHandler.kt,HandleUiEvents,16
SecureCamera__SecureCameraAndroid::PlayfulScaleVisibility.kt::PlayfulScaleVisibility,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/ui/PlayfulScaleVisibility.kt,PlayfulScaleVisibility,27
SecureCamera__SecureCameraAndroid::Theme.kt::SecureCameraTheme,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/ui/theme/Theme.kt,SecureCameraTheme,23
SecureCamera__SecureCameraAndroid::PinVerificationContent.kt::PinVerificationContent,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/auth/PinVerificationContent.kt,PinVerificationContent,172
SecureCamera__SecureCameraAndroid::PinVerificationContent.kt::DataMigrationDialog,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/auth/PinVerificationContent.kt,DataMigrationDialog,57
SecureCamera__SecureCameraAndroid::PinCreationContent.Preview.kt::PinCreationContentPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/introduction/PinCreationContent.Preview.kt,PinCreationContentPreview,22
SecureCamera__SecureCameraAndroid::PinCreationContent.Preview.kt::PinCreationContentErrorPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/introduction/PinCreationContent.Preview.kt,PinCreationContentErrorPreview,22
SecureCamera__SecureCameraAndroid::PinCreationContent.Preview.kt::PinCreationContentLoadingPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/introduction/PinCreationContent.Preview.kt,PinCreationContentLoadingPreview,22
SecureCamera__SecureCameraAndroid::ViewPhotoContent.kt::ViewPhotoContent,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/viewphoto/ViewPhotoContent.kt,ViewPhotoContent,121
SecureCamera__SecureCameraAndroid::ViewPhotoContent.kt::ViewPhoto,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/viewphoto/ViewPhotoContent.kt,ViewPhoto,60
SecureCamera__SecureCameraAndroid::ViewPhotoContent.kt::ViewVideo,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/viewphoto/ViewPhotoContent.kt,ViewVideo,131
SecureCamera__SecureCameraAndroid::ViewPhotoTopBar.kt::ViewPhotoTopBar,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/viewphoto/ViewPhotoTopBar.kt,ViewPhotoTopBar,12
SecureCamera__SecureCameraAndroid::PhotoInfoDialog.kt::PhotoInfoDialog,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/viewphoto/PhotoInfoDialog.kt,PhotoInfoDialog,52
SecureCamera__SecureCameraAndroid::PhotoInfoDialog.kt::InfoRow,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/viewphoto/PhotoInfoDialog.kt,InfoRow,20
SecureCamera__SecureCameraAndroid::CameraPreview.kt::rememberCameraState,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraPreview.kt,rememberCameraState,26
SecureCamera__SecureCameraAndroid::CameraPreview.kt::CameraPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraPreview.kt,CameraPreview,130
SecureCamera__SecureCameraAndroid::LevelIndicator.kt::LevelIndicator,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/LevelIndicator.kt,LevelIndicator,140
SecureCamera__SecureCameraAndroid::CameraControls.Preview.kt::TopCameraControlsBarVisiblePreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.Preview.kt,TopCameraControlsBarVisiblePreview,17
SecureCamera__SecureCameraAndroid::CameraControls.Preview.kt::TopCameraControlsBarFlashOnPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.Preview.kt,TopCameraControlsBarFlashOnPreview,17
SecureCamera__SecureCameraAndroid::CameraControls.Preview.kt::BottomCameraControlsPhotoPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.Preview.kt,BottomCameraControlsPhotoPreview,17
SecureCamera__SecureCameraAndroid::CameraControls.Preview.kt::BottomCameraControlsVideoPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.Preview.kt,BottomCameraControlsVideoPreview,17
SecureCamera__SecureCameraAndroid::CameraControls.Preview.kt::BottomCameraControlsRecordingPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.Preview.kt,BottomCameraControlsRecordingPreview,17
SecureCamera__SecureCameraAndroid::NoCameraPermission.kt::NoCameraPermission,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/NoCameraPermission.kt,NoCameraPermission,47
SecureCamera__SecureCameraAndroid::BottomCameraControls.kt::BottomCameraControls,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/BottomCameraControls.kt,BottomCameraControls,145
SecureCamera__SecureCameraAndroid::BottomCameraControls.kt::ModeToggleButton,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/BottomCameraControls.kt,ModeToggleButton,30
SecureCamera__SecureCameraAndroid::CameraContent.kt::LockScreenOrientationPortrait,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraContent.kt,LockScreenOrientationPortrait,12
SecureCamera__SecureCameraAndroid::CameraContent.kt::rememberDeviceRotation,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraContent.kt,rememberDeviceRotation,43
SecureCamera__SecureCameraAndroid::CameraContent.kt::CameraContent,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraContent.kt,CameraContent,63
SecureCamera__SecureCameraAndroid::ZoomMeter.kt::ZoomMeter,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/ZoomMeter.kt,ZoomMeter,145
SecureCamera__SecureCameraAndroid::TopCameraControlsBar.kt::TopCameraControlsBar,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/TopCameraControlsBar.kt,TopCameraControlsBar,77
SecureCamera__SecureCameraAndroid::TopCameraControlsBar.kt::CompactControlButton,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/TopCameraControlsBar.kt,CompactControlButton,25
SecureCamera__SecureCameraAndroid::TopCameraControlsBar.kt::CompactToggleButton,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/TopCameraControlsBar.kt,CompactToggleButton,31
SecureCamera__SecureCameraAndroid::PermissionRationaleDialog.kt::CameraPermissionRationaleDialog,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/PermissionRationaleDialog.kt,CameraPermissionRationaleDialog,25
SecureCamera__SecureCameraAndroid::CameraControls.kt::CameraControls,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.kt,CameraControls,186
SecureCamera__SecureCameraAndroid::CameraControls.kt::FlashEffect,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.kt,FlashEffect,13
SecureCamera__SecureCameraAndroid::CameraControls.kt::RecordingIndicator,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/camera/CameraControls.kt,RecordingIndicator,34
SecureCamera__SecureCameraAndroid::AboutContent.Preview.kt::AboutContentPreview,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/about/AboutContent.Preview.kt,AboutContentPreview,15
SecureCamera__SecureCameraAndroid::AboutContent.kt::AboutContent,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/about/AboutContent.kt,AboutContent,232
SecureCamera__SecureCameraAndroid::AboutContent.kt::SectionCard,SecureCamera__SecureCameraAndroid,SecureCamera__SecureCameraAndroid/app/src/main/kotlin/com/darkrockstudios/app/securecamera/about/AboutContent.kt,SectionCard,23
GetStream__liveshopping-android::LiveShoppingNavHost.kt::LiveShoppingNavHost,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/navigation/LiveShoppingNavHost.kt,LiveShoppingNavHost,58
GetStream__liveshopping-android::StreamButton.kt::StreamButton,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/component/StreamButton.kt,StreamButton,23
GetStream__liveshopping-android::StreamButton.kt::StreamButtonPreview,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/component/StreamButton.kt,StreamButtonPreview,6
GetStream__liveshopping-android::LiveShoppingLoadingIndicator.kt::LiveShoppingLoadingIndicator,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/component/LiveShoppingLoadingIndicator.kt,LiveShoppingLoadingIndicator,10
GetStream__liveshopping-android::Theme.kt::LiveShoppingTheme,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/theme/Theme.kt,LiveShoppingTheme,10
GetStream__liveshopping-android::LiveShoppingTopBar.kt::LiveShoppingTopBar,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/feature/liveshopping/LiveShoppingTopBar.kt,LiveShoppingTopBar,96
GetStream__liveshopping-android::LiveShoppingHostInformation.kt::LiveShoppingHostInformation,GetStream__liveshopping-android,GetStream__liveshopping-android/app/src/main/kotlin/io/getstream/live/shopping/ui/feature/liveshopping/LiveShoppingHostInformation.kt,LiveShoppingHostInformation,75
